Ticker,Name,Market,MarketCap,PER,PBR,EPS,DividendYield,Beta,52WeekHigh,52WeekLow,Volume,AverageVolume
195940.KQ,HK이노엔,KOSDAQ,1399496638464.0,,,,0.71,0.652,53100.0,31650.0,198930.0,212821.0
028300.KQ,HLB,KOSDAQ,5889732902912.0,,,,,0.33,97600.0,36150.0,402467.0,682030.0
278650.KQ,HLB바이오스텝,KOSDAQ,119356776448.0,,,,,0.184,2660.0,1206.0,297094.0,1261831.0
067630.KQ,HLB생명과학,KOSDAQ,451443654656.0,,,,,,11940.0,3105.0,957226.0,844023.0
024850.KQ,HLB이노베이션,KOSDAQ,231741145088.0,,,,,-0.267,3190.0,1460.0,215009.0,536231.0
187420.KQ,HLB제넥스,KOSDAQ,80997752832.0,,,,,-0.128,5830.0,2780.0,92814.0,80393.0
047920.KQ,HLB제약,KOSDAQ,479073239040.0,,,,,1.831,33250.0,12500.0,102112.0,193769.0
115450.KQ,HLB테라퓨틱스,KOSDAQ,261589155840.0,,,,,-0.848,13619.048,2885.0,246986.0,498990.0
046210.KQ,HLB파나진,KOSDAQ,72563769344.0,,,,,,3315.0,1590.0,60540.0,157091.0
196300.KQ,HLB펩,KOSDAQ,60592955392.0,,,,,0.22,14790.0,5580.0,36336.0,22932.0
403870.KQ,HPSP,KOSDAQ,2286397161472.0,,,,2.12,1.54,38350.0,21150.0,722064.0,881658.0
036640.KQ,HRS,KOSDAQ,85182808064.0,,,,,,5840.0,4170.0,52560.0,51844.0
448760.KQ,IBKS제22호스팩,KOSDAQ,19425550336.0,,,,,,5700.0,2050.0,342514.0,999335.0
467930.KQ,IBKS제23호스팩,KOSDAQ,9348299776.0,,,,,,2245.0,2035.0,3347.0,6157.0
469480.KQ,IBKS제24호스팩,KOSDAQ,9306000384.0,,,,,,2230.0,2010.0,5220.0,5056.0
095340.KQ,ISC,KOSDAQ,1643274567680.0,,,,,,92000.0,42800.0,219490.0,217951.0
950170.KQ,JTC,KOSDAQ,196636114944.0,,,,,0.625,7520.0,3350.0,751083.0,207246.0
067290.KQ,JW신약,KOSDAQ,73868730368.0,,,,,,2020.0,1239.0476,61788.0,83642.0
035900.KQ,JYP Ent.,KOSDAQ,2196721893376.0,,,,0.81,0.412,88500.0,56600.0,196538.0,426178.0
318000.KQ,KBG,KOSDAQ,38712156160.0,,,,1.69,0.406,6340.0,3815.0,49516.0,146176.0
024840.KQ,KBI메탈,KOSDAQ,58527973376.0,,,,,0.852,2580.0,1597.0,171942.0,1060695.0
024120.KQ,KB오토시스,KOSDAQ,38984998912.0,,,,5.9,0.985,4140.0,2840.0,9026.0,51316.0
455250.KQ,KB제25호스팩,KOSDAQ,9083549696.0,,,,,,2185.0,2010.0,20878.0,10338.0
464680.KQ,KB제27호스팩,KOSDAQ,26713350144.0,,,,,0.035,2080.0,1929.0,39718.0,28658.0
478390.KQ,KB제29호스팩,KOSDAQ,12844300288.0,,,,,,2125.0,1970.0,2689.0,6000.0
486630.KQ,KB제30호스팩,KOSDAQ,,,,,,,2215.0,1950.0,9759.0,6518.0
492220.KQ,KB제31호스팩,KOSDAQ,12482100224.0,,,,,,3100.0,1906.0,6331.0,11239.0
0037T0.KQ,KB제32호스팩,KOSDAQ,12628349952.0,,,,,,2745.0,1970.0,3108.0,15611.0
0072Z0.KQ,KB제33호스팩,KOSDAQ,15635954688.0,,,,,,1991.0,1964.0,8681.0,264337.0
021320.KQ,KCC건설,KOSDAQ,98031820800.0,,,,,,5960.0,3750.0,6444.0,15595.0
044180.KQ,KD,KOSDAQ,14976524288.0,,,,,0.413,1355.0,382.0,345638.0,5641094.0
046440.KQ,KG모빌리언스,KOSDAQ,169977561088.0,,,,,,7330.0,3765.0,49403.0,83017.0
151860.KQ,KG에코솔루션,KOSDAQ,231597670400.0,,,,2.17,0.887,7860.0,4310.0,65280.0,102816.0
035600.KQ,KG이니시스,KOSDAQ,279760306176.0,,,,4.76,0.645,13070.0,7970.0,77376.0,144884.0
226360.KQ,KH 건설,KOSDAQ,0.0,,,,,,2552.0,319.0,,
111870.KQ,KH 미래물산,KOSDAQ,0.0,,,,,,8906.4375,198.0,,
060720.KQ,KH바텍,KOSDAQ,241530372096.0,,,,,,14250.0,7550.0,147261.0,332223.0
058400.KQ,KNN,KOSDAQ,92700803072.0,,,,2.86,0.732,1099.0,662.0,140374.0,214000.0
101000.KQ,KS인더스트리,KOSDAQ,27145017344.0,,,,,,3260.0,753.0,318627.0,5218231.0
089600.KQ,KT나스미디어,KOSDAQ,146075697152.0,,,,5.42,0.046,17900.0,12500.0,11928.0,15245.0
418470.KQ,KT밀리의서재,KOSDAQ,112613892096.0,,,,,0.333,19970.0,10600.0,14951.0,24143.0
043610.KQ,KT지니뮤직,KOSDAQ,108733988864.0,,,,,0.764,2555.0,1738.0,39511.0,87955.0
122450.KQ,KX,KOSDAQ,164631691264.0,,,,4.94,0.481,5620.0,2780.0,35325.0,65330.0
052900.KQ,KX하이텍,KOSDAQ,48203767808.0,,,,,,1125.0,783.0,98683.0,339880.0
036560.KQ,KZ정밀,KOSDAQ,224437501952.0,,,,,,19130.0,10260.0,4035.0,24956.0
061970.KQ,LB세미콘,KOSDAQ,241484218368.0,,,,,1.258,6100.0,2835.0,197292.0,598705.0
309960.KQ,LB인베스트먼트,KOSDAQ,118426533888.0,,,,,,7170.0,2895.0,53719.0,125854.0
225190.KQ,LK삼양,KOSDAQ,76362358784.0,,,,2.25,-0.013,3585.0,1355.0,225284.0,3388125.0
060370.KQ,LS마린솔루션,KOSDAQ,803434463232.0,,,,,,36500.0,11410.0,229934.0,484643.0
417200.KQ,LS머트리얼즈,KOSDAQ,821979774976.0,,,,,,16000.0,9050.0,367126.0,679317.0
078020.KQ,LS증권,KOSDAQ,242199347200.0,,,,,,6950.0,3370.0,64044.0,148073.0
322180.KQ,LS티라유텍,KOSDAQ,133063819264.0,,,,,0.987,9160.0,4400.0,207545.0,597668.0
476080.KQ,M83,KOSDAQ,76993650688.0,,,,,,20400.0,9600.0,78464.0,376322.0
086960.KQ,MDS테크,KOSDAQ,121967837184.0,,,,,,1777.0,768.0,1391893.0,2568444.0
160550.KQ,NEW,KOSDAQ,59579535360.0,,,,,1.842,3325.0,1765.0,63868.0,172114.0
053290.KQ,NE능률,KOSDAQ,30937245696.0,,,,,,5610.0,1794.0,15476.0,32078.0
060250.KQ,NHN KCP,KOSDAQ,618924736512.0,,,,0.61,,20900.0,6860.0,509286.0,1621701.0
104200.KQ,NHN벅스,KOSDAQ,35626713088.0,,,,,1.108,3810.0,2525.0,14897.0,74353.0
063570.KQ,NICE인프라,KOSDAQ,129207369728.0,,,,,,5370.0,3975.0,42032.0,69154.0
222160.KQ,NPX,KOSDAQ,0.0,,,,,,8040.0,8040.0,,
024940.KQ,PN풍년,KOSDAQ,49813004288.0,,,,0.57,,11790.0,4115.0,55214.0,77952.0
332570.KQ,PS일렉트로닉스,KOSDAQ,178415009792.0,,,,,1.429,7180.0,2010.0,2118577.0,3997085.0
218410.KQ,RFHIC,KOSDAQ,691598458880.0,,,,,,36900.0,10650.0,266008.0,279462.0
327260.KQ,RF머트리얼즈,KOSDAQ,132283727872.0,,,,,1.892,20600.0,4215.0,199810.0,288083.0
474610.KQ,RF시스템즈,KOSDAQ,53260312576.0,,,,,,7140.0,3595.0,75053.0,186732.0
091340.KQ,S&K폴리텍,KOSDAQ,25381001216.0,,,,,,3475.0,2100.0,42821.0,53713.0
419530.KQ,SAMG엔터,KOSDAQ,341967994880.0,,,,,2.503,99400.0,11480.0,84525.0,190706.0
019550.KQ,SBI인베스트먼트,KOSDAQ,107804262400.0,,,,,,919.0,613.0,206813.0,348341.0
246960.KQ,SCL사이언스,KOSDAQ,81188126720.0,,,,,0.962,5110.0,1882.5,38197.0,93509.0
099220.KQ,SDN,KOSDAQ,71567728640.0,,,,,,1881.0,974.0,167261.0,306664.0
036540.KQ,SFA반도체,KOSDAQ,621427294208.0,,,,,1.202,4900.0,2550.0,717485.0,1267051.0
255220.KQ,SG,KOSDAQ,211385237504.0,,,,,0.421,3955.0,1914.0,6214852.0,1277113.0
040610.KQ,SG&G,KOSDAQ,62295277568.0,,,,,1.056,2115.0,1456.0,192137.0,53100.0
184230.KQ,SGA솔루션즈,KOSDAQ,54772314112.0,,,,,1.192,930.0,364.7619,204796.0,1594945.0
016250.KQ,SGC E&C,KOSDAQ,66422296576.0,,,,3.79,,17690.0,11770.0,4165.0,3420.0
357880.KQ,SKAI,KOSDAQ,56769441792.0,,,,,0.55,3750.0,1450.0,574292.0,619329.0
048550.KQ,SM C&C,KOSDAQ,117951217664.0,,,,,,1706.0,1205.0,135021.0,1382136.0
063440.KQ,SM Life Design,KOSDAQ,79630434304.0,,,,,,2070.0,1211.0,867521.0,686110.0
067160.KQ,SOOP,KOSDAQ,734260690944.0,,,,,,135900.0,67700.0,26170.0,43435.0
289080.KQ,SV인베스트먼트,KOSDAQ,86617997312.0,,,,,0.844,2050.0,1156.0,195635.0,312398.0
013720.KQ,THE CUBE&,KOSDAQ,42965544960.0,,,,,,2030.0,630.0,331792.0,274177.0
089230.KQ,THE E&M,KOSDAQ,23428438016.0,,,,,,1590.0,706.0,26317.0,193315.0
032540.KQ,TJ미디어,KOSDAQ,75091369984.0,,,,,,6240.0,4530.0,4538.0,7757.0
048770.KQ,TPC,KOSDAQ,32337860608.0,,,,,,2820.0,1623.0,195427.0,318392.0
246690.KQ,TS인베스트먼트,KOSDAQ,53606363136.0,,,,0.76,0.43,2865.0,801.0,171674.0,895826.0
317240.KQ,TS트릴리온,KOSDAQ,24753072128.0,,,,,0.222,379.0,192.0,1108416.0,3445656.0
057030.KQ,YBM넷,KOSDAQ,48876728320.0,,,,,,5640.0,2910.0,44583.0,36120.0
040300.KQ,YTN,KOSDAQ,161148190720.0,,,,,-0.52,5010.0,2625.0,10901228.0,1704533.0
051390.KQ,YW,KOSDAQ,31480391680.0,,,,5.1,,4320.0,3500.0,8643.0,7693.0
052220.KQ,iMBC,KOSDAQ,68655001600.0,,,,,,6150.0,2285.0,4024986.0,1038248.0
079940.KQ,가비아,KOSDAQ,355782262784.0,,,,,,31300.0,13300.0,27982.0,73384.0
078890.KQ,가온그룹,KOSDAQ,88831303680.0,,,,,,5350.0,2540.0,920530.0,191196.0
399720.KQ,가온칩스,KOSDAQ,482577481728.0,,,,,1.271,61500.0,27450.0,71142.0,109228.0
036620.KQ,감성코퍼레이션,KOSDAQ,545399996416.0,,,,,,6940.0,2490.0,1319164.0,1162175.0
198440.KQ,강동씨앤엘,KOSDAQ,62137470976.0,,,,,0.747,1680.0,1003.0,28538.0,54965.0
217730.KQ,강스템바이오텍,KOSDAQ,97129668608.0,,,,,0.72,2815.0,1080.0,343843.0,515671.0
114190.KQ,강원에너지,KOSDAQ,382180032512.0,,,,,0.979,20250.0,5730.0,547803.0,2024646.0
094480.KQ,갤럭시아머니트리,KOSDAQ,395436785664.0,,,,,,15880.0,6650.0,530368.0,611842.0
039240.KQ,경남스틸,KOSDAQ,72170438656.0,,,,,,9710.0,2605.0,132528.0,169599.0
053950.KQ,경남제약,KOSDAQ,59391774720.0,,,,,,1116.0,555.0,2256047.0,4881927.0
011040.KQ,경동제약,KOSDAQ,158956437504.0,,,,,,6890.0,5330.0,19874.0,128660.0
024910.KQ,경창산업,KOSDAQ,52130385920.0,,,,1.37,0.803,2260.0,1397.0,36598.0,130744.0
049720.KQ,고려신용정보,KOSDAQ,150937878528.0,,,,4.34,,11300.0,9280.0,108045.0,55971.0
014570.KQ,고려제약,KOSDAQ,47220998144.0,,,,3.67,,5600.0,4030.0,27416.0,12903.0
348150.KQ,고바이오랩,KOSDAQ,100201463808.0,,,,,0.647,7730.0,3730.0,70641.0,584993.0
950190.KQ,고스트스튜디오,KOSDAQ,115005243392.0,,,,5.4,0.339,13290.0,6690.0,607729.0,159446.0
098460.KQ,고영,KOSDAQ,1154885353472.0,,,,0.8,1.357,22250.0,7610.0,2244921.0,4297595.0
035290.KQ,골드앤에스,KOSDAQ,18212415488.0,,,,,0.499,591.0,351.0,354428.0,1090035.0
215000.KQ,골프존,KOSDAQ,354300887040,,,,6.78,0.21,77300.0,56900.0,8338.0,14986.0
121440.KQ,골프존홀딩스,KOSDAQ,203872256000,,,,,,6640.0,3335.0,75814.0,72392.0
366030.KQ,공구우먼,KOSDAQ,129126948864,,,,1.58,-1.825,6460.0,3175.0,419488.0,654298.0
014200.KQ,광림,KOSDAQ,26257567744,,,,,0.472,30180.004,1100.0,1233326.0,245911.0
029480.KQ,광무,KOSDAQ,114232270848,,,,,-0.048,3320.0,2000.0,253449.0,386843.0
026910.KQ,광진실업,KOSDAQ,15917431808,,,,,,3400.0,1812.0,8309.0,9312.0
456490.KQ,교보14호스팩,KOSDAQ,9029999616,,,,,,2310.0,2040.0,7696.0,14230.0
465320.KQ,교보15호스팩,KOSDAQ,8896350208,,,,,,2440.0,2015.0,0.0,6509.0
482520.KQ,교보16호스팩,KOSDAQ,12779499520,,,,,,2105.0,1962.0,5887.0,9637.0
489210.KQ,교보17호스팩,KOSDAQ,10800300032,,,,,,2100.0,1952.0,3236.0,8393.0
0041B0.KQ,교보18호스팩,KOSDAQ,10306799616,,,,,,2700.0,1981.0,3364.0,27434.0
053270.KQ,구영테크,KOSDAQ,52688904192,,,,,,2690.0,1785.0,29652.0,75290.0
066620.KQ,국보디자인,KOSDAQ,144418979840,,,,2.29,0.507,24400.0,15740.0,10115.0,8847.0
043650.KQ,국순당,KOSDAQ,65086828544,,,,,,5200.0,3955.0,27172.0,34129.0
006050.KQ,국영지앤엠,KOSDAQ,40742084608,,,,,,2750.0,1175.0,64396.0,125414.0
060480.KQ,국일신동,KOSDAQ,17411299328,,,,,0.751,2025.0,1528.0,13863.0,39535.0
078130.KQ,국일제지,KOSDAQ,397974241280,,,,,,917.0,352.0,829462.0,1491444.0
307750.KQ,국전약품,KOSDAQ,170384097280,,,,0.29,-0.898,5290.0,2780.0,76969.0,187187.0
035080.KQ,그래디언트,KOSDAQ,143829499904,,,,1.68,0.673,18700.0,10820.0,6424.0,18259.0
318060.KQ,그래피,KOSDAQ,132244545536,,,,,,14680.0,8210.0,164812.0,1157614.0
453450.KQ,그리드위즈,KOSDAQ,115646439424,,,,,,25850.0,12120.0,12630.0,24315.0
204020.KQ,그리티,KOSDAQ,40389373952,,,,5.26,0.416,4670.0,2070.0,62658.0,108405.0
0015G0.KQ,그린광학,KOSDAQ,245753364480,,,,,,55000.0,18900.0,1499476.0,11350317.0
402490.KQ,그린리소스,KOSDAQ,116574568448,,,,,,12020.0,5250.0,77888.0,276276.0
114450.KQ,그린생명과학,KOSDAQ,74154819584,,,,,,4640.0,1450.0,27630699.0,3244348.0
186230.KQ,그린플러스,KOSDAQ,64499118080,,,,,0.776,9900.0,5500.0,27309.0,43314.0
900070.KQ,글로벌에스엠,KOSDAQ,22127411200,,,,,0.548,601.0,361.0,25184.0,81510.0
204620.KQ,글로벌텍스프리,KOSDAQ,475745714176,,,,,0.339,7830.0,2880.7659,5385361.0,2267487.0
019660.KQ,글로본,KOSDAQ,37784563712,,,,,,3912.0,1467.0,11991.0,45039.0
053260.KQ,금강철강,KOSDAQ,62158442496,,,,3.79,0.199,5480.0,3720.0,16551.0,396488.0
282720.KQ,금양그린파워,KOSDAQ,141544734720,,,,,,14460.0,7900.0,32346.0,58614.0
036190.KQ,금화피에스시,KOSDAQ,177468997632,,,,4.66,0.36,35800.0,23700.0,22798.0,11287.0
049080.KQ,기가레인,KOSDAQ,49230401536,,,,,1.833,649.0,442.0,336686.0,876235.0
420770.KQ,기가비스,KOSDAQ,393582280704,,,,2.58,2.743,42500.0,20300.0,43467.0,74129.0
035460.KQ,기산텔레콤,KOSDAQ,27332511744,,,,,,2445.0,1600.0,20770.0,44455.0
407400.KQ,꿈비,KOSDAQ,65936801792,,,,,,15870.0,4370.0,50562.0,77146.0
187790.KQ,나노,KOSDAQ,81117814784,,,,,0.515,3300.0,936.0,747412.0,616542.0
121600.KQ,나노신소재,KOSDAQ,649773973504,,,,0.46,0.385,78600.0,44150.0,73863.0,109886.0
286750.KQ,나노실리칸첨단소재,KOSDAQ,47159455744,,,,,0.424,3260.0,1301.0,1167184.0,668515.0
247660.KQ,나노씨엠에스,KOSDAQ,21350367232,,,,,0.401,7960.0,4290.0,41333.0,14421.0
039860.KQ,나노엔텍,KOSDAQ,98417401856,,,,,0.315,4680.0,2885.0,137492.0,178152.0
091970.KQ,나노캠텍,KOSDAQ,23490779136,,,,,0.4,1118.0,502.0,298819.0,1804647.0
417010.KQ,나노팀,KOSDAQ,89919520768,,,,,0.73,9930.0,4340.0,13391.0,53794.0
405920.KQ,나라셀라,KOSDAQ,27848560640,,,,,,4035.0,2100.0,2971.0,13603.0
051490.KQ,나라엠앤디,KOSDAQ,51442647040,,,,2.31,,5070.0,3300.0,35306.0,75418.0
137080.KQ,나래나노텍,KOSDAQ,33233563648,,,,,0.714,5040.0,2880.0,9717.0,29459.0
190510.KQ,나무가,KOSDAQ,219242692608,,,,,,18410.0,10720.0,67913.0,97019.0
242040.KQ,나무기술,KOSDAQ,45662932992,,,,,1.063,2120.0,1220.0,68725.0,612175.0
293580.KQ,나우IB,KOSDAQ,107270848512,,,,1.77,0.568,2570.0,860.0,320259.0,340992.0
459510.KQ,나우로보틱스,KOSDAQ,278600220672,,,,,,33500.0,12850.0,885675.0,1097566.0
138610.KQ,나이벡,KOSDAQ,419439935488,,,,,0.949,48200.0,12800.0,75347.0,303059.0
130580.KQ,나이스디앤비,KOSDAQ,88858001408,,,,,,6310.0,4395.0,76267.0,14787.0
036800.KQ,나이스정보통신,KOSDAQ,229318688768,,,,3.09,0.276,28000.0,16710.0,23887.0,12689.0
267320.KQ,나인테크,KOSDAQ,173017137152,,,,,0.814,5300.0,1635.0,910101.0,2261144.0
111710.KQ,남화산업,KOSDAQ,88219582464,,,,4.67,0.552,5530.0,4270.0,2356.0,3912.0
091590.KQ,남화토건,KOSDAQ,43614101504,,,,2.69,0.969,5250.0,3470.0,11175.0,15237.0
168330.KQ,내츄럴엔도텍,KOSDAQ,67566948352,,,,,-0.01,6300.0,1278.0,28887.0,54530.0
094860.KQ,네오리진,KOSDAQ,26990264320,,,,,,1490.0,822.0,78980.0,256086.0
253590.KQ,네오셈,KOSDAQ,403316113408,,,,0.63,1.489,13370.0,7610.0,365273.0,809974.0
212560.KQ,네오오토,KOSDAQ,61185306624,,,,2.57,0.691,7020.0,4386.6665,54797.0,86778.0
095660.KQ,네오위즈,KOSDAQ,487929446400,,,,,,29100.0,17720.0,44265.0,78723.0
042420.KQ,네오위즈홀딩스,KOSDAQ,166631047168,,,,1.16,1.335,34150.0,15700.0,7608.0,10304.0
950220.KQ,네오이뮨텍,KOSDAQ,11646586880,,,,,0.539,1881.0,540.0,2173466.0,2691770.0
311390.KQ,네오크레마,KOSDAQ,73881985024,,,,,0.638,11120.0,4900.0,43630.0,280516.0
085910.KQ,네오티스,KOSDAQ,66822680576,,,,,,5680.0,2890.0,299965.0,370070.0
092730.KQ,네오팜,KOSDAQ,294524846080,,,,,,22650.0,10700.0,91734.0,138175.0
290660.KQ,네오펙트,KOSDAQ,37347459072,,,,,0.798,1918.0,671.0,141229.0,242032.0
306620.KQ,네온테크,KOSDAQ,73508167680,,,,,0.391,3460.0,1758.0,121440.0,275818.0
153460.KQ,네이블,KOSDAQ,45392564224,,,,,,8400.0,6130.0,27310.0,5937.0
007390.KQ,네이처셀,KOSDAQ,1517445578752,,,,,,39350.0,15260.0,1057054.0,604380.0
033640.KQ,네패스,KOSDAQ,365027164160,,,,,1.788,18480.0,5940.0,123508.0,164150.0
330860.KQ,네패스아크,KOSDAQ,204691963904,,,,,1.815,22400.0,8790.0,79007.0,134152.0
351320.KQ,넥사다이내믹스,KOSDAQ,38306488320,,,,,1.012,3185.0,1262.0,243068.0,302529.0
089140.KQ,넥스턴앤롤코리아,KOSDAQ,30388019200,,,,,,3740.0,2110.0,34573.0,90346.0
389650.KQ,넥스트바이오메디컬,KOSDAQ,575387074560,,,,,,86500.0,34950.0,244478.0,111112.0
137940.KQ,넥스트아이,KOSDAQ,26169862144,,,,,,1160.0,302.0,303473.0,225876.0
396270.KQ,넥스트칩,KOSDAQ,49220222976,,,,,0.77,15260.0,2035.0,93063.0,446646.0
348210.KQ,넥스틴,KOSDAQ,610764587008,,,,0.84,1.404,67900.0,40750.0,83260.0,89771.0
225570.KQ,넥슨게임즈,KOSDAQ,815692578816,,,,,0.688,18420.0,11450.0,97641.0,155114.0
205500.KQ,넥써쓰,KOSDAQ,129029922816,,,,,0.987,4900.0,929.0,251609.0,270081.0
217270.KQ,넵튠,KOSDAQ,233891201024,,,,,0.877,10780.0,4850.0,66353.0,47010.0
104620.KQ,노랑풍선,KOSDAQ,96636968960,,,,,0.116,7580.0,4350.0,6522523.0,1590947.0
473980.KQ,노머스,KOSDAQ,218875379712,,,,,,38000.0,15090.0,116078.0,163092.0
194700.KQ,노바렉스,KOSDAQ,261638750208,,,,1.35,0.253,22100.0,6650.0,107224.0,186056.0
285490.KQ,노바텍,KOSDAQ,193450196992,,,,6.81,1.527,27800.0,10660.0,82057.0,101013.0
145170.KQ,노브랜드,KOSDAQ,67294826496,,,,,,10700.0,4005.0,21168.0,238053.0
106520.KQ,노블엠앤비,KOSDAQ,0,,,,,,411.0,411.0,,
376930.KQ,노을,KOSDAQ,95747350528,,,,,-0.468,4190.0,1810.0,1130675.0,3568398.0
486990.KQ,노타,KOSDAQ,723736264704,,,,,,65300.0,22400.0,1475855.0,9797819.0
142280.KQ,녹십자엠에스,KOSDAQ,87837384704,,,,,0.524,5150.0,3090.0,61800.0,88518.0
234690.KQ,녹십자웰빙,KOSDAQ,158819237888,,,,1.34,0.929,11530.0,7220.0,28068.0,69205.0
054050.KQ,농우바이오,KOSDAQ,127763570688,,,,2.76,0.65,9200.0,6950.0,27438.0,42325.0
069140.KQ,누리플랜,KOSDAQ,30007902208,,,,,0.707,3295.0,981.0,86668.0,226054.0
040160.KQ,누리플렉스,KOSDAQ,34176405504,,,,,0.9,5000.0,2265.0,71912.0,36714.0
332290.KQ,누보,KOSDAQ,38927077376,,,,,0.407,1905.0,876.0,297355.0,835618.0
348340.KQ,뉴로메카,KOSDAQ,320286818304,,,,,1.153,36900.0,19990.0,259642.0,232703.0
380550.KQ,뉴로핏,KOSDAQ,238701527040,,,,,,29400.0,10150.0,768999.0,3905645.0
060260.KQ,뉴보텍,KOSDAQ,16717972480,,,,,0.517,2160.0,944.0,86815.0,102286.0
463020.KQ,뉴엔AI,KOSDAQ,151390355456,,,,,,48950.0,16700.0,82120.0,467445.0
123840.KQ,뉴온,KOSDAQ,31669231616,,,,,0.168,2220.0,922.0,8322.0,45091.0
012340.KQ,뉴인텍,KOSDAQ,21518405632.0,,,,,,729.0,413.0,115083.0,137245.0
462310.KQ,뉴키즈온,KOSDAQ,45329784832.0,,,,,,16100.0,5700.0,51004.0,445611.0
270870.KQ,뉴트리,KOSDAQ,45783764992.0,,,,,0.992,8070.0,4510.0,28997.0,42420.0
144960.KQ,뉴파워프라즈마,KOSDAQ,196259053568.0,,,,1.03,0.665,6890.0,3990.0,421996.0,351050.0
085670.KQ,뉴프렉스,KOSDAQ,111982297088.0,,,,,,6250.0,3735.0,101699.0,291558.0
064260.KQ,다날,KOSDAQ,439497916416.0,,,,,0.81,11450.0,2420.0,1026094.0,8831899.0
340360.KQ,다보링크,KOSDAQ,53621325824.0,,,,,-0.047,2865.0,1100.0,240385.0,511096.0
039560.KQ,다산네트웍스,KOSDAQ,119865016320.0,,,,,0.954,4190.0,2360.0,197991.0,185348.0
154040.KQ,다산솔루에타,KOSDAQ,19727153152.0,,,,,0.745,1499.0,918.0,29333.0,60319.0
032190.KQ,다우데이타,KOSDAQ,630800973824.0,,,,2.73,1.789,20750.0,9550.0,66944.0,110656.0
323350.KQ,다원넥스뷰,KOSDAQ,46356484096.0,,,,,-0.13,8970.0,4050.0,13667.0,29776.0
068240.KQ,다원시스,KOSDAQ,123649531904.0,,,,,0.282,11490.0,3165.0,205564.0,567750.0
464580.KQ,닷밀,KOSDAQ,42043224064.0,,,,,,4380.0,2220.0,70032.0,567888.0
020400.KQ,대동금속,KOSDAQ,18784188416.0,,,,1.02,0.442,9540.0,5700.0,4903.0,5667.0
008830.KQ,대동기어,KOSDAQ,143800320000.0,,,,0.25,,28900.0,10840.0,254695.0,54113.0
048470.KQ,대동스틸,KOSDAQ,26130513920.0,,,,,,6100.0,2805.0,24273.0,48435.0
004780.KQ,대륙제관,KOSDAQ,55263617024.0,,,,3.45,0.441,4285.0,3400.0,18906.0,12757.0
017650.KQ,대림제지,KOSDAQ,60512100352.0,,,,,,8000.0,6130.0,5531.0,6979.0
389260.KQ,대명에너지,KOSDAQ,334856093696.0,,,,,1.669,34800.0,9870.0,20603.0,42947.0
317850.KQ,대모,KOSDAQ,55856857088.0,,,,0.6,-0.025,11280.0,6020.0,124376.0,48427.0
290670.KQ,대보마그네틱,KOSDAQ,104750039040.0,,,,,1.809,25350.0,9390.0,18839.0,18240.0
078140.KQ,대봉엘에스,KOSDAQ,131925434368.0,,,,,,17460.0,11060.0,10853.0,29076.0
065150.KQ,대산F&B,KOSDAQ,0.0,,,,,,145.0,145.0,,
036480.KQ,대성미생물,KOSDAQ,27284000768.0,,,,1.04,0.508,10570.0,6940.0,5964.0,7655.0
027830.KQ,대성창투,KOSDAQ,80568000512.0,,,,,,3155.0,1302.0,94832.0,160464.0
104040.KQ,대성파인텍,KOSDAQ,31635587072.0,,,,,,1500.0,665.0,157074.0,716460.0
129920.KQ,대성하이텍,KOSDAQ,49168465920.0,,,,,1.296,6660.0,2825.0,18675.0,34270.0
457630.KQ,대신밸런스제16호스팩,KOSDAQ,15314450432.0,,,,,-0.007,2180.0,2065.0,34297.0,31823.0
471050.KQ,대신밸런스제17호스팩,KOSDAQ,13210800128.0,,,,,,2245.0,2020.0,317.0,10065.0
478780.KQ,대신밸런스제18호스팩,KOSDAQ,22068899840.0,,,,,,3155.0,1981.0,101009.0,183629.0
482690.KQ,대신밸런스제19호스팩,KOSDAQ,12128400384.0,,,,,,2180.0,1983.0,2526.0,10076.0
020180.KQ,대신정보통신,KOSDAQ,38582632448.0,,,,,,2000.0,823.0,212812.0,340811.0
045390.KQ,대아티아이,KOSDAQ,271322497024.0,,,,,,6150.0,2580.0,574604.0,1010243.0
108380.KQ,대양전기공업,KOSDAQ,266297065472.0,,,,,,33850.0,11090.0,47514.0,134049.0
007680.KQ,대원,KOSDAQ,59868192768.0,,,,2.69,0.359,7150.0,3655.0,7933.0,11401.0
048910.KQ,대원미디어,KOSDAQ,98004598784.0,,,,,1.105,12680.0,6900.0,32478.0,56169.0
